date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB10CT102,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005
2016/6/2 14:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,599.259,1.99557,602.4105,0.213675,0.091576,0.7997569,0.091576,17.17337,0.6654454,0.457875,0.824176,1.7643496,0.1465201,0.6471301,1.65446,306.8174,422.7951,9.113029,2.863948,428.0016,853.2775,853.5786,28.27961,27.98631,600.0451,174544,7509.13,22.35141,22.30249,22.24585,22.27418,6,0.228938,0.689866,1.84982,2.61905,62.0818,3.040295,34.65814,11.9413832,833.2583,2244.801,2837.241,360.6585,3331.379,3.433653,0.00259463,146.106
2016/6/2 14:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,599.6728,1.99557,602.3403,0.213675,0.091576,0.7203917,0.091576,22.68619,0.6654454,0.457875,0.824176,0.6715523,0.1465201,0.641025,1.64225,307.1073,423.443,9.1286,2.87036,428.3472,855.3329,855.4721,28.28815,28.08625,600.7984,174552.9,7509.13,22.3102,22.26386,22.23042,22.25613,6,0,0.6715514,1.526255,2.54579,62.85102,3.18071,26.70331,1.6849822,832.8493,2249.062,2840.637,356.4689,3326.567,3.501282,0,146.106
2016/6/2 14:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,598.7967,1.99557,601.7769,0.213675,0.091576,0.445666,0.091576,22.8327,0.6776556,0.457875,0.824176,0.140416,0.1465201,0.6532352,1.64225,306.6147,423.2992,9.071813,2.852956,428.3184,849.7658,849.0615,28.00243,27.97402,600.5853,174561.7,7509.13,22.3231,22.27676,22.233,22.25613,6,0,0.708181,1.7033,2.53358,36.84372,3.211235,22.05738,3.9804642,828.9413,2236.39,2847.033,353.3917,3318.327,3.694873,0,145.705
2016/6/2 14:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,597.0589,1.99557,602.4147,0.213675,0.091576,0.5860812,0.091576,13.925509,0.702076,0.457875,0.824176,0.091576,0.152625,0.6471301,1.648355,307.3182,423.263,9.20646,2.8957,426.6768,860.9863,859.877,28.25214,28.25145,599.7744,174570.3,7509.13,22.3102,22.2587,22.2201,22.24071,6,0.253358,1.3736268,2.002445,3.18071,7.930399,2.698415,8.717946,5.0244128,842.1982,2279.007,2817.562,359.4873,3339.255,3.312819,0,144.101
2016/6/2 14:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,596.1618,1.99557,602.5858,0.213675,0.091576,0.5128213,0.091576,3.8064716,0.702076,0.457875,0.824176,0.091576,0.1404152,0.6471301,1.623935,306.9134,423.155,9.120357,2.876467,426.216,855.0761,855.117,28.326,28.15052,600.9598,174579.1,7509.13,22.3102,22.26644,22.23042,22.25099,6,0.518926,0.7936517,1.92308,3.30281,16.53844,2.625155,9.49938,23.57144,828.7848,2247.399,2832.463,350.7775,3298.728,3.278849,0.00198412,142.096
2016/6/2 15:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,595.3243,1.99557,601.7976,0.213675,0.091576,0.335776,0.091576,0.06105016,0.702076,0.457875,0.824176,0.091576,0.1465201,0.641025,1.648355,306.9704,423.047,9.154248,2.884709,425.2656,856.3609,856.9838,28.21428,28.16579,599.833,174588,7509.13,22.3102,22.2587,22.2072,22.233,6,0.845544,0.5311359,2.344325,2.33822,18.925513,2.59463,16.25761,17.0390685,835.6407,2257.871,2824.063,350.7043,3297.532,3.276282,0,142.096
2016/6/2 15:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,594.1366,1.99557,599.6063,0.213675,0.091576,0.3540906,0.091576,0,0.6959709,0.457875,0.824176,0.091576,0.1404152,0.641025,1.636145,307.443,422.0387,9.293479,2.917072,423.9401,868.1811,867.9238,27.96093,28.37517,597.1338,174596.8,7509.13,22.3102,22.2587,22.20978,22.233,6,0,0.518926,1.245425,2.307695,3.113555,2.59463,4.004882,0.32051312,858.9001,2321.812,2805.364,364.0914,3358.569,3.22596,0,142.096
2016/6/2 15:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,591.9991,1.99557,598.8884,0.213675,0.091576,0.3479854,0.091576,0,0.702076,0.457875,0.824176,0.091576,0.152625,0.641025,1.64225,308.4571,418.2192,9.468427,2.973253,421.9232,880.6865,882.4916,28.37363,28.92098,590.802,174605.7,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.518926,1.129428,2.35043,2.832725,2.59463,2.295485,0,877.3434,2372.952,2768.919,375.1791,3430.91,3.203525,0,142.096
2016/6/2 15:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,591.0978,1.99557,599.6667,0.213675,0.091576,0.2808305,0.091576,0,0.6837607,0.457875,0.824176,0.091576,0.1404152,0.6593403,1.64225,308.4204,417.4265,9.42904,2.966841,420.7417,879.4874,877.8645,28.53722,28.89021,592.9271,174614.4,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.5982914,1.043954,2.527475,4.456655,2.59463,2.783885,0.714286,867.9705,2343.784,2790.725,360.9128,3422.536,3.208974,0,142.096
2016/6/2 15:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,591.0039,1.99557,600.0788,0.213675,0.091576,0.4212458,0.091576,0.2319905,0.6715505,0.457875,0.824176,0.091576,0.164835,0.6532352,1.660565,308.4053,419.5169,9.457436,2.974171,420.5688,882.2284,881.4863,28.65505,28.88288,596.063,174623.2,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.5555557,0.9829088,2.393165,2.78999,2.588525,2.72894,0.42124566,875.032,2374.127,2788.905,369.431,3405.384,3.121475,0,142.096
2016/6/2 15:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,589.4303,1.99557,599.1967,0.213675,0.091576,0.4700861,0.091576,0,0.6654454,0.457875,0.824176,0.091576,0.1465201,0.6471301,1.636145,308.5382,416.836,9.462015,2.98394,419.6466,882.9994,881.5034,28.77898,28.95175,591.7291,174632,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.6593413,0.903542,2.771675,3.711845,2.59463,2.551895,0.1556778,873.6412,2363.029,2777.261,371.8421,3417.778,3.101283,0,142.096
2016/6/2 16:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,8.97207,590.6925,1.99557,598.8961,0.213675,0.091576,0.3357759,0.091576,0.167888,0.6349201,0.457875,0.824176,0.091576,0.1282054,0.641025,1.63004,309.0548,417.6414,9.610405,3.025159,419.6857,894.4768,894.8428,29.1215,29.22206,593.8206,174640.8,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.6288151,0.8424913,2.37485,7.478628,2.59463,2.515265,0.213675,892.3488,2417.883,2766.952,384.5911,3447.624,2.822116,0,142.096
2016/6/2 16:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,76,76,100,100,8.97207,591.6225,1.99557,600.1116,0.213675,0.091576,0.3540908,0.091576,0.31135608,0.5738708,0.457875,0.824176,0.2625154,0.152625,0.641025,1.636145,310.4634,417.584,9.78627,3.08317,420.3734,911.9501,910.4274,29.73809,29.7352,593.9167,174649.6,7509.13,22.3102,22.2587,22.2072,22.233,6,0,0.5799757,0.793651,2.28938,5.702077,2.59463,2.65568,0.2442004,906.7252,2444.965,2759.845,385.0362,3526.617,2.825321,0,141.6954
2016/6/2 16:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,84,100,100,8.97207,593.2955,1.99557,600.8941,0.213675,0.091576,0.390721,0.091576,1.4346785,0.531136,0.445665,0.824176,0.091576,0.152625,0.6532352,1.648355,310.3635,418.798,9.664448,3.057218,421.8076,902.6995,901.1812,29.9609,29.75684,597.561,174658.3,7509.13,22.3102,22.2587,22.20204,22.233,6,0.180098,2.1306488,1.2210017,4.737485,9.560427,2.59463,3.02198,2.9609286,885.2931,2380.29,2791.604,362.5822,3523.514,3.085577,0,140.093
2016/6/2 16:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,89.6,89.6,100,100,8.97207,594.1962,1.99557,599.9275,0.213675,0.091576,0.3235658,0.091576,2.0390731,0.5555559,0.45177,0.824176,0.091576,0.1465201,0.641025,1.636145,308.6571,421.9684,9.405226,2.966842,423.3082,881.8856,881.4134,29.07877,29.01649,601.2995,174667.2,7509.13,22.3102,22.26128,22.21494,22.23814,6,2.48779,7.0390659,3.443224,9.63369,10.103787,2.954825,15.579946,26.0928,866.4948,2329.863,2842.848,356.0019,3387.571,3.391988,0,140.093
2016/6/2 16:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,92,92,100,100,8.97207,593.218,1.99557,596.2303,0.213675,0.091576,0.3846161,0.091576,2.09402,0.6288152,0.457875,0.824176,0.091576,0.1465201,0.641025,1.64225,308.3803,419.8791,9.360345,2.947606,422.6746,873.3205,872.849,28.39377,28.76621,594.3488,174676,7509.13,22.3102,22.2587,22.21236,22.23814,6,0,0.726496,0.8180713,2.35043,3.052505,3.03419,4.059827,2.9853497,870.1603,2330.266,2805.706,362.8762,3382.823,3.491986,0.00106838,140.093
2016/6/2 16:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88.8,88.8,100,100,8.97207,594.2583,1.99557,594.8246,0.213675,0.091576,0.4029311,0.091576,1.9902335,0.5799757,0.457875,0.824176,0.091576,0.1404152,0.641025,1.636145,306.3594,419.5548,8.937164,2.828226,423.6831,836.9178,837.1739,27.78449,27.93354,596.4733,174684.8,7509.13,22.3102,22.2587,22.20204,22.233,6,0,1.0500626,1.0744817,3.028085,3.31502,3.699635,6.178269,4.9755787,824.4023,2196.169,2867.298,331.0397,3266.998,3.549039,0,140.093
2016/6/2 17:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,8.245421,593.5948,2.104242,590.2132,0.213675,0.091576,0.2380954,0.091576,1.1141645,0.5311356,0.457875,0.824176,0.091576,0.1159956,0.641025,1.63004,301.066,421.7164,8.15034,2.583353,424.9508,766.7676,770.6573,25.84188,25.82899,599.6291,174693.7,7509.13,22.29478,22.2587,22.19172,22.233,5.6,5.7661725,6.9230628,7.557999,8.55921,2.881565,4.53602,30.02442,22.081804,756.3252,1992.64,2925.833,297.5907,2971.3,4.130129,0,140.467
2016/6/2 17:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,7.90751,587.9882,2.26725,587.6924,0.213675,0.091576,0.3174605,0.091576,0,0.757021,0.457875,0.824176,0.091576,0.1465201,0.641025,1.61783,298.8327,419.9173,8.041338,2.529005,421.104,750.3225,756.9843,24.42795,25.10817,590.9565,174702.4,7509.13,22.3128,22.26902,22.20462,22.24328,5,0,0.763126,1.141638,2.258855,2.722835,3.638585,6.135534,3.7423653,777.6695,2006.08,2742.893,335.0659,2829.984,4.267308,0,141.8292
2016/6/2 17:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,88,88,100,100,7.90751,588.432,2.26725,589.5407,0.213675,0.091576,0.3846153,0.091576,0,0.8363862,0.457875,0.824176,0.091576,0.1343103,0.641025,1.61783,299.0933,414.9301,8.055078,2.53725,419.9635,751.4359,753.4845,24.53785,24.95034,585.0677,174711.3,7509.13,22.31536,22.26644,22.21752,22.24071,5,0,0.708181,0.9829075,2.307695,2.625155,3.35165,2.295485,0.702076,768.445,1991.388,2760.736,331.8995,2879.438,3.475641,0,143.031
2016/6/2 17:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,90.8,90.8,100,100,7.90751,586.6678,2.26725,590.0269,0.213675,0.091576,0.3540907,0.091576,0,0.8485964,0.457875,0.824176,0.091576,0.1465201,0.641025,1.61783,298.4324,415.7307,7.973555,2.515878,419.3898,745.6115,746.145,24.44625,24.68395,589.422,174720.1,7509.13,22.30506,22.26128,22.20978,22.23557,5,0,0.702076,0.8485964,2.380955,2.735045,3.09524,2.35043,1.0866916,762.7625,1972.764,2787.123,330.1696,2884.196,3.050641,0,143.031
2016/6/2 17:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,92.8,92.8,100,100,7.90751,587.417,2.26725,591.3677,0.213675,0.091576,0.3540907,0.091576,0,0.818071,0.45177,0.824176,0.091576,0.152625,0.641025,1.61783,297.4134,419.3018,7.79586,2.465193,419.5901,731.6499,730.7862,24.48777,24.31957,597.1093,174728.9,7509.13,22.30506,22.26644,22.20978,22.24071,5,6.962756,5.7509144,8.4676248,8.02197,16.477407,3.02198,2.35043,25.0732662,738.6815,1907.075,2834.726,309.1075,2885.803,2.901922,0.000457877,141.6289
2016/6/2 17:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,100,100,7.90751,588.5195,2.26725,591.5532,0.213675,0.091576,0.317461,0.091576,0,0.824176,0.457875,0.824176,0.091576,0.152625,0.641025,1.61783,296.7282,421.8986,7.711588,2.434659,420.962,723.7699,723.2843,24.36813,24.02724,598.5822,174737.8,7509.13,22.29735,22.25613,22.19172,22.233,5,2.374848,3.8461534,3.333334,6.257633,30.720388,3.05861,2.65568,89.1453,729.7257,1884.953,2838.918,304.3501,2870.49,3.441667,0,139.6259
2016/6/2 18:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,98.4,98.4,7.90751,587.8093,2.26725,589.2548,0.213675,0.091576,0.335776,0.091576,0,0.824176,0.457875,0.824176,0.091576,0.1404152,0.6227103,1.61783,296.1857,420.1505,7.631902,2.412676,420.2487,715.8897,716.2093,23.79792,23.81805,595.0295,174746.5,7509.13,22.29735,22.2587,22.18914,22.233,5,0,0.702076,0.5921858,2.50916,2.9243,3.064715,2.28938,10.8608051,726.3294,1870.994,2836.934,309.7644,2856.059,3.543911,0,138.6248
2016/6/2 18:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,589.642,2.26725,589.4662,0.213675,0.091576,0.323566,0.091576,0,0.824176,0.457875,0.824176,0.091576,0.1404152,0.579976,1.61783,296.3211,423.328,7.721666,2.427942,421.0446,723.5129,723.6527,23.51465,23.89297,598.2795,174755.2,7509.13,22.2845,22.24071,22.1814,22.233,5,0,0.702076,0.579976,2.503055,2.28938,2.954825,2.28938,3.4829057,748.551,1913.462,2817.462,321.7704,2955.352,3.754166,0,137.024
2016/6/2 18:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,591.4641,2.26725,591.2855,0.213675,0.091576,0.2991457,0.091576,0.3083039,0.8363862,0.457875,0.824176,0.091576,0.152625,0.579976,1.61783,297.6036,422.1156,7.881962,2.478933,422.0053,736.9604,737.5018,24.02137,24.31488,595.5565,174764.1,7509.13,22.29992,22.25099,22.19946,22.23042,5,0,0.702076,0.537241,2.478635,2.98535,2.91209,2.27717,0.6288157,766.2792,1947.002,2817.604,330.244,3004.66,3.777566,0,137.024
2016/6/2 18:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,592.0701,2.26725,592.0827,0.213675,0.091576,0.274726,0.091576,0.091576,0.8363862,0.457875,0.824176,0.091576,0.152625,0.579976,1.61783,298.5713,420.9393,7.921347,2.502444,423.0578,741.4145,740.571,24.39377,24.61404,594.0206,174772.9,7509.13,22.28964,22.24842,22.18914,22.22784,5,0,0.8730168,0.4945056,2.869355,3.663005,2.9243,2.22833,0.1953601,762.9189,1931.215,2819.449,325.1736,3009.447,3.833974,0,136.2188
2016/6/2 18:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,594.1388,2.26725,593.2634,0.213675,0.091576,0.3296712,0.091576,0.28388352,0.824176,0.457875,0.824176,0.091576,0.152625,0.579976,1.611725,296.4123,423.418,7.632816,2.414205,425.0362,717.8597,718.1509,24.0293,23.88936,601.4217,174781.8,7509.13,22.26644,22.233,22.1814,22.2072,5,5.274728,10.091575,6.214887,12.851027,37.95481,7.490838,9.5299,15.67765,734.5074,1849.715,2871.795,312.1226,2897.106,3.70064,0,135.011
2016/6/2 18:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,594.4609,2.26725,593.8576,0.213675,0.091576,0.323566,0.091576,0.01831536,0.8424913,0.457875,0.824176,0.091576,0.1159956,0.579976,1.61783,296.604,425.862,7.712504,2.426418,425.7612,723.3416,723.8583,23.92002,23.90672,601.2451,174790.6,7509.13,22.26644,22.233,22.1814,22.2072,5,1.074481,2.9059796,1.5750913,5.134304,64.2735,3.308915,5.63492,34.273513,746.2189,1888.035,2833.763,316.7332,2920.809,3.949359,0,135.011
2016/6/2 19:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,592.2669,2.26725,593.0189,0.213675,0.091576,0.335776,0.091576,0.32661884,0.885227,0.457875,0.824176,0.091576,0.1159956,0.579976,1.61783,298.5934,420.2793,8.057828,2.528088,423.7163,750.9218,754.925,24.10012,24.68599,589.2283,174799.4,7509.13,22.26902,22.233,22.1814,22.2072,5,0,0.763126,0.280831,2.28938,3.516482,2.9243,2.35043,0.0488401,792.8991,2006.238,2768.214,357.0358,3073.492,4.103844,0,135.011
2016/6/2 19:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,592.2202,2.26725,593.7096,0.213675,0.091576,0.335776,0.091576,0.0305256,0.885227,0.457875,0.824176,0.091576,0.1221005,0.579976,1.61783,299.9447,414.5851,8.200722,2.579995,423.053,763.4272,766.1494,24.68802,25.24383,583.9421,174808.3,7509.13,22.27415,22.24587,22.18914,22.20977,5,0,0.763126,0.274726,2.28938,2.13065,3.040295,2.319905,0,810.28,2035.731,2764.919,352.5462,3059.333,3.809938,0,135.011
2016/6/2 19:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,590.122,2.26725,594.552,0.213675,0.091576,0.335776,0.091576,0.0152628,0.8730168,0.457875,0.824176,0.091576,0.0976809,0.579976,1.61783,299.9396,413.8999,8.205302,2.586407,422.16,764.7976,769.522,24.77657,25.35355,584.4641,174817.2,7509.13,22.28962,22.25872,22.19946,22.2304,5.1,0,0.763126,0.274726,2.28938,2.10623,3.186815,2.30159,0.00305256,821.3904,2045.6,2741.09,351.0173,3138.404,3.895513,0.05082414,135.011
2016/6/2 19:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,597.3292,2.26725,595.8321,0.213675,0.091576,3.2722846,1.4652034,9.047624,0.6105007,0.457875,0.824176,0.3724064,0.0976809,0.579976,1.61783,301.1302,414.8007,8.356433,2.626711,424.551,778.5023,775.7718,25.73809,25.5883,590.3339,174826.2,7509.13,22.27674,22.24328,22.1814,22.21752,6,5.937117,6.404146,6.8131825,8.577528,2.087915,6.117214,12.98535,6.840658,813.2399,2032.237,2830.011,322.2447,3146.954,3.133976,0.02182535,135.011
2016/6/2 19:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,100,100,92,92,7.90751,598.1318,2.26725,591.9779,0.213675,0.091576,0.5494505,0.4151417,16.593388,0.555556,0.457875,0.824176,0.1709409,0.1159956,0.579976,1.61783,300.9044,420.0882,8.222705,2.586102,428.263,767.5386,767.183,25.80098,25.45336,597.5372,174835.1,7509.13,22.27932,22.24071,22.18398,22.21752,6,4.673384,4.2918166,5.427344,6.221004,2.15507,4.499392,9.108674,5.2442056,794.6256,2008.743,2888.085,318.9537,3029.794,3.613782,0,135.6149
2016/6/2 19:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,90.4,90.4,98.4,98.4,7.90751,593.5798,2.26725,585.3384,0.213675,0.091576,0.335776,0.091576,2.0879131,0.6349201,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,300.4681,417.8539,8.247438,2.583964,424.7491,766.7676,767.6064,24.99633,25.41861,590.0973,174843.9,7509.13,22.27674,22.23814,22.18142,22.20978,6,0,0.592186,0.335776,2.28938,2.13065,2.86325,2.173385,0.5067155,809.3859,2042.453,2853.958,347.0474,3061.715,3.815385,0,138.2246
2016/6/2 20:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84.8,81.6,100,100,7.90751,594.66,2.26725,584.5334,0.213675,0.091576,0.323566,0.091576,0.833334,0.6288152,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,299.8787,418.8268,8.13477,2.551904,424.3174,758.2024,757.8542,24.67643,25.09613,593.8999,174852.8,7509.13,22.28448,22.24585,22.18398,22.22268,6,0,0.6105007,0.329671,2.234435,2.246645,2.832725,4.517705,0.6532354,809.8116,1998.957,2878.408,342.6678,3042.452,3.524358,0,139.6298
2016/6/2 20:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,84,80,100,100,7.90751,595.0583,2.26725,586.0144,0.213675,0.091576,0.5555561,0.091576,0.2533585,0.567766,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,298.4646,422.3218,7.904862,2.483512,425.3542,739.7014,740.2084,24.62576,24.60333,599.3488,174861.7,7509.13,22.2587,22.23042,22.16341,22.18914,6,0.906594,0.5982904,1.8986577,2.22833,2.58242,3.015875,16.64225,0.7814403,781.2281,1944.509,2902.619,331.0312,2952.334,3.713463,0.006104997,141.041
2016/6/2 20:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,79.2,76.8,100,100,7.90751,596.5528,2.26725,587.736,0.213675,0.091576,0.3968253,0.091576,0,0.5921858,0.457875,0.824176,0.091576,0.0976809,0.579976,1.61783,297.816,424.7708,7.858148,2.463056,426.0454,735.5902,734.9931,24.57386,24.2879,603.0837,174870.5,7509.13,22.2587,22.23042,22.16083,22.18398,6,10.6166,0.9340667,12.130627,3.00977,2.478635,21.300376,36.41027,1.3308935,775.7599,1920.594,2912.052,325.5521,2921.732,3.645512,0,141.041
2016/6/2 20:30,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,70,70,100,100,7.90751,597.1773,2.26725,588.3404,0.213675,0.091576,0.2503055,0.091576,0.18009828,0.6288152,0.457875,0.824176,0.091576,0.1037858,0.579976,1.61783,297.941,424.2304,7.874635,2.467331,426.967,735.9327,735.215,24.78937,24.31664,600.638,174879.3,7509.13,22.2587,22.22268,22.15054,22.1814,6,15.5189,0.6105004,17.28326,2.258855,2.26496,29.20026,35.00612,1.324789,771.1485,1927.222,2908.263,321.2679,2899.473,3.773718,0,143.045
2016/6/2 20:40,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,7.90751,595.7023,2.26725,589.0075,0.213675,0.091576,0.335776,0.091576,0.03663064,0.6471301,0.457875,0.824176,0.091576,0.0976809,0.579976,1.61783,299.2523,423.6106,8.106376,2.534502,425.9152,756.3181,759.9198,24.91819,24.79315,598.5966,174888.1,7509.13,22.25099,22.21494,22.14538,22.1814,6,2.136752,0.702076,3.0952346,2.344325,2.564105,3.687426,11.843705,0.8913318,799.6674,2012.243,2868.226,343.1748,2970.583,3.717307,0,143.045
2016/6/2 20:50,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,7.90751,596.158,2.26725,592.1251,0.213675,0.091576,0.335776,0.091576,0.20146604,0.6593403,0.457875,0.824176,0.091576,0.091576,0.579976,1.61783,300.1143,423.5078,8.18057,2.569004,426.1293,765.8254,767.033,25.19781,25.28959,599.3524,174896.9,7509.13,22.24842,22.20978,22.14022,22.1814,6,8.690461,0.9584868,10.1037738,2.918195,5.842486,9.072023,16.544557,4.5604361,806.423,2008.434,2883.701,342.1158,2975.419,3.359935,0.004731357,143.045
2016/6/2 21:00,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,68,68,100,100,7.90751,598.0154,2.26725,596.0595,0.213675,0.091576,0.372406,0.091576,1.4865706,0.641025,0.457875,0.824176,0.091576,0.0976809,0.579976,1.61783,302.4738,426.463,8.619321,2.685944,426.823,804.7979,806.2812,25.96337,26.13185,602.527,174905.8,7509.13,22.25099,22.21752,22.14538,22.1814,6,8.192913,0.9706968,9.6458994,2.844935,6.379735,24.133101,34.46886,8.901101,856.3653,2140.147,2860.925,366.6629,3127.842,3.227563,0,143.045
2016/6/2 21:10,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,69.2,68.8,100,100,8.507786,599.9994,2.26725,598.5758,0.213675,0.091576,1.2271078,0.091576,9.444433,0.6593403,0.457875,0.824176,0.2930413,0.091576,0.579976,1.623935,306.1669,423.546,9.088299,2.842879,427.3702,846.768,847.2851,27.24908,27.67099,597.7092,174914.6,7509.13,22.24585,22.20462,22.13506,22.1814,6,0,0.702076,0.616606,2.28938,3.9011,2.783885,5.311354,1.117215,901.1602,2252.899,2817.294,382.1298,3262.738,2.947117,0,143.045
2016/6/2 21:20,85,85,85,85,85,85,85,85,65,65,65,65,65,65,65,65,85,85,85,85,72,72,100,100,8.90797,601.3315,2.26725,601.7712,0.213675,0.091576,0.8730172,0.091576,21.56896,0.6471301,0.457875,0.824176,0.4090364,0.091576,0.579976,1.61783,306.777,424.4826,9.133183,2.86578,429.4726,855.3332,855.8175,27.89255,27.99647,601.7992,174923.3,7509.13,22.24586,22.20204,22.14793,22.184,6,0.555556,1.4407823,1.4835173,3.846155,28.675214,4.334555,22.686213,2.5763142,900.4383,2255.187,2846.61,373.5121,3257.376,3.063782,0,143.045
